date,forecast,lower_bound,upper_bound
2004-07-01T00:00:00,104.08473076925047,100.9313008265545,107.13010903300112
2004-08-01T00:00:00,103.55249300021464,100.33892815396113,106.87907039724955
2004-09-01T00:00:00,94.35140859162514,91.07055576490947,97.67599314881487
2004-10-01T00:00:00,87.69329730522816,84.38399060930135,90.82180466513668
2004-11-01T00:00:00,91.03319910128923,87.77020306721543,94.53640207677667
2004-12-01T00:00:00,106.23523788395646,103.24286527382013,109.6830063265588
2005-01-01T00:00:00,112.81622265910471,109.53106037706127,116.00600649125286
2005-02-01T00:00:00,103.23990656000187,99.96194839349495,106.2834738144417
2005-03-01T00:00:00,97.22836089015001,94.01580127817849,100.36190898424321
2005-04-01T00:00:00,87.77830071339432,84.70040911039109,91.13131315984609
2005-05-01T00:00:00,88.3830924007452,85.21023290442135,91.6206705517822
2005-06-01T00:00:00,97.40436541044738,94.12697093282233,100.54642140448289
2005-07-01T00:00:00,105.60641431409181,102.40965330616837,109.03599147228161
2005-08-01T00:00:00,105.57024723986834,102.4277924553939,108.7968693346465
2005-09-01T00:00:00,95.90637024478522,92.64018753438292,99.07564273010205
2005-10-01T00:00:00,88.93572181527107,85.37696581392366,92.31374961197199
2005-11-01T00:00:00,92.18005614161267,88.97929658288554,95.24058742608088
2005-12-01T00:00:00,106.66652088421728,103.39810429067325,109.70757777454163
2006-01-01T00:00:00,114.27321809423478,111.00203047679695,117.28812768301911
2006-02-01T00:00:00,105.32950877564173,102.29116557484134,108.57208427957063
2006-03-01T00:00:00,98.95999991637882,95.87640177857853,102.26993625680015
2006-04-01T00:00:00,88.6039203173947,85.66991783211905,91.85813528473707
2006-05-01T00:00:00,89.01102322454138,85.82162557939705,92.24736631730117
2006-06-01T00:00:00,98.22515016436913,94.91521134631715,101.35914267407452
2006-07-01T00:00:00,106.93446007680745,103.75595494305392,109.9890991970872
2006-08-01T00:00:00,107.38472941419117,104.0305708652837,110.63778644390491
2006-09-01T00:00:00,97.2495079852968,94.24623247404682,100.52486953775075
2006-10-01T00:00:00,89.96678955858995,86.8324979372005,93.02718448822995
2006-11-01T00:00:00,93.09211213606196,90.03529026486142,96.1456155757451
2006-12-01T00:00:00,106.81367240153678,103.6468503392889,109.92316907784914
2007-01-01T00:00:00,115.4587956395658,112.36669189798117,118.51055538422136
2007-02-01T00:00:00,107.15177363051362,104.20084640132352,110.4665829273486
2007-03-01T00:00:00,100.3885826984623,97.25218242320416,103.71814039757417
2007-04-01T00:00:00,89.12631928912535,86.16111497820376,92.4861700461257
2007-05-01T00:00:00,89.33197194088334,86.27758655269233,92.56482734221501
2007-06-01T00:00:00,98.70378332264004,95.87915201582504,101.8938663836288
2007-07-01T00:00:00,107.88281196545448,104.9915141145134,111.25122607039845
2007-08-01T00:00:00,108.7952260201421,105.65443350229822,111.88919178912649
2007-09-01T00:00:00,98.19316855346379,95.16665787518143,101.5253740749229
2007-10-01T00:00:00,90.60768827817493,87.47414609762554,93.89377211031058
2007-11-01T00:00:00,93.5781837780272,90.2143301082836,96.90972997290616
2007-12-01T00:00:00,106.45867897562941,103.20590314129096,110.00780151194978
2008-01-01T00:00:00,116.11725108497427,113.02204101724936,119.31964068341874
2008-02-01T00:00:00,108.46599351642303,105.1685442474564,111.7443582209345
2008-03-01T00:00:00,99.47876973001051,96.2833710247163,102.75070419128963
2008-04-01T00:00:00,90.45383395109354,87.26378912960519,93.58888944777414
2008-05-01T00:00:00,91.19854610382872,87.9763597220851,94.47255660421331
2008-06-01T00:00:00,100.27261718283971,96.97337431331218,103.17648434528192
2008-07-01T00:00:00,108.15467562907361,104.85634630515717,111.29878625361891
2008-08-01T00:00:00,107.4883132900995,104.13792094062877,111.02171995142814
2008-09-01T00:00:00,97.83453175869508,94.53061189338459,101.25175787770726
2008-10-01T00:00:00,90.83822954228962,87.88476337647886,94.2304658495388
2008-11-01T00:00:00,94.19904355010772,90.99141308875213,97.30147681413881
2008-12-01T00:00:00,109.81838400019741,106.77025218319027,113.01818739284623
